Title,URL,Description,status,Web URL,Nomor Regulasi
Peraturan Bank Indonesia Nomor 10/9/PBI/2008,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-10-9-pbi-2008.aspx,Peraturan Bank Indonesia Nomor 10/9/PBI/2008 Tentang Perubahan Izin Usaha Bank Umum menjadi Izin Usaha BPR dalam rangka Konsolidasi,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,10/9/PBI/2008
Peraturan Bank Indonesia Nomor 10/5/PBI/2008,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-10-5-pbi-2008.aspx,Peraturan Bank Indonesia Nomor 10/5/PBI/2008 Tentang Perubahan Atas Peraturan Bank Indonesia Nomor 5/6/PBI/2003 Tentang Surat Kredit Berdokumen Dalam Negeri,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,10/5/PBI/2008
Peraturan Bank Indonesia Nomor 10/3/PBI/2008,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-10-3-pbi-2008.aspx,Peraturan Bank Indonesia Nomor 10/3/PBI/2008 Tentang Laporan Kantor Pusat Bank Umum (LKPBU),Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,10/3/PBI/2008
Peraturan Bank Indonesia Nomor 10/1/PBI/2008,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-10-1-pbi-2008.aspx,Peraturan Bank Indonesia Nomor 10/1/PBI/2008 Tentang Perubahan Atas Peraturan Bank Indonesia Nomor 8/5/PBI/2006 Tentang Mediasi Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,10/1/PBI/2008
 Peraturan Bank Indonesia Nomor 9/19/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-19-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/19/PBI/2007 Tentang Pelaksanaan Prinsip Syariah Dalam Kegiatan Penghimpunan Dana Dan Penyaluran Dana Serta Pelayanan Jasa Bank Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/19/PBI/2007
Peraturan Bank Indonesia Nomor 9/17/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-17-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/17/PBI/2007 Tentang Sistem Penilaian Tingkat Kesehatan Bank Perkreditan Rakyat Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/17/PBI/2007
Peraturan Bank Indonesia Nomor 9/16/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-16-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/16/PBI/2007 Tentang Perubahan Atas Peraturan Bank Indonesia Nomor 7/15/PBI/2005 Tentang Jumlah Modal Inti Minimum Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/16/PBI/2007
Peraturan Bank Indonesia Nomor 9/14/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-14-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/14/PBI/2007 Tentang Sistem Informasi Debitur,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/14/PBI/2007
Peraturan Bank Indonesia Nomor 9/15/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-15-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/15/PBI/2007 Tentang Penerapan Manajemen Risiko Dalam Penggunaan Teknologi Informasi oleh Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/15/PBI/2007
Peraturan Bank Indonesia Nomor 9/13/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-13-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/13/PBI/2007 Tentang Kewajiban Penyediaan Modal Minimum Bank Umum dengan Memperhitungkan Risiko Pasar,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/13/PBI/2007
Peraturan Bank Indonesia Nomor 9/12/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-12-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/12/PBI/2007 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 8/17/PBI/2006 Tentang Insentif Dalam Rangka Konsolidasi Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/12/PBI/2007
Peraturan Bank Indonesia Nomor 9/9/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-9-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/9/PBI/2007 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 8/21/PBI/2006 tentang Penilaian Kualitas Aktiva Bank Umum Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/9/PBI/2007
Peraturan Bank Indonesia Nomor 9/8/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-8-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/8/PBI/2007 Pemanfaatan Tenaga Kerja Asing dan Program Alih Pengetahuan di Sektor Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/8/PBI/2007
Peraturan Bank Indonesia Nomor 9/6/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-6-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/6/PBI/2007 Tentang Perubahan Kedua Atas Peraturan Bank Indonesia Nomor 7/2/PBI/2005 Tentang Penilaian Kualitas Aktiva Bank Umum Konvensional Menjadi Bank Umum Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah dan Pembukaan Kantor Bank Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah oleh Bank Umum Konvensional,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/6/PBI/2007
Peraturan Bank Indonesia Nomor 9/4/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-4-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/4/PBI/2007 Tentang Pencabutan Beberapa Surat Keputusan Direksi Bank Indonesia Dan Surat Edaran Bank Indonesia Mengenai Prinsip Kehati-Hatian Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/4/PBI/2007
Peraturan Bank Indonesia Nomor 9/2/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-2-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/2/PBI/2007 Tentang Laporan Harian Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/2/PBI/2007
Peraturan Bank Indonesia Nomor 9/1/PBI/2007,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-9-1-pbi-2007.aspx,Peraturan Bank Indonesia Nomor 9/1/PBI/2007 Tentang Sistem Penilaian Tingkat Kesehatan Bank Umum Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,9/1/PBI/2007
Peraturan Bank Indonesia Nomor 8/30/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-30-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/30/PBI/2006 Tentang Pencabutan Atas Surat Keputusan Direksi Bank Indonesia Nomor 31/46/KEP/DIR Tanggal 10 Juni 1998 Tentang Kredit Kepada Koperasi Primer Untuk Anggotanya Dalam Rangka Pembiayaan Tebu Rakyat Sebagaimana Telah Diubah Dengan Surat Keputusan Direksi Bank Indonesia Nomor 31/307/KEP/DIR Tanggal 31 Maret 1999 Beserta Peraturan Pelaksanaannya,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/30/PBI/2006
Peraturan Bank Indonesia Nomor 8/26/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-26-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/26/PBI/2006 Tentang Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/26/PBI/2006
Peraturan Bank Indonesia Nomor 8/20/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-20-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/20/PBI/2006 Tentang Transparansi Kondisi Keuangan Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/20/PBI/2006
Peraturan Bank Indonesia Nomor 8/21/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-21-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/21/PBI/2006 Tentang Penilaian Kualitas Aktiva Bank Umum Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/21/PBI/2006
Peraturan Bank Indonesia Nomor 8/22/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-22-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/22/PBI/2006 Tentang Kewajiban Penyediaan Modal Minimum Bank Perkreditan Rakyat Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/22/PBI/2006
Peraturan Bank Indonesia Nomor 8/24/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-24-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/24/PBI/2006 Tentang Penilaian Kualitas Aktiva bagi Bank Perkreditan Rakyat Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/24/PBI/2006
Peraturan Bank Indonesia Nomor 8/25/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-25-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/25/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 6/17/PBI/2004 Tentang Bank Perkreditan Rakyat Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/25/PBI/2006
Peraturan Bank Indonesia Nomor 8/23/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-23-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/23/PBI/2006 Tentang Perubahan Atas Peraturan Bank Indonesia Nomor 6/21/PBI/2004 Tentang Giro Wajib Minimum Dalam Rupiah Dan Valuta Asing bagi Bank Umum yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/23/PBI/2006
Peraturan Bank Indonesia Nomor 8/13/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-13-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/13/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 7/3/PBI/2005 Tentang Batas Maksimum Pemberian Kredit Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/13/PBI/2006
Peraturan Bank Indonesia Nomor 8/14/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-14-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/14/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 8/4/PBI/2006 Tentang Pelaksanaan Good Corporate Governance Bagi Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/14/PBI/2006
Peraturan Bank Indonesia Nomor 8/15/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-15-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/15/PBI/2006 Tentang Perlakuan Khusus Terhadap Kredit Bank bagi Daerah-daerah Tertentu di Indonesia yang Terkena Bencana Alam,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/15/PBI/2006
Peraturan Bank Indonesia Nomor 8/18/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-18-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/18/PBI/2006 Tentang Kewajiban Penyediaan Modal Minimum Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/18/PBI/2006
Peraturan Bank Indonesia Nomor 8/17/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-17-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/17/PBI/2006 Tentang Insentif Dalam Rangka Konsolidasi Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/17/PBI/2006
Peraturan Bank Indonesia Nomor 8/16/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-16-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/16/PBI/2006 Tentang Kepemilikan Tunggal Pada Perbankan Indonesia,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/16/PBI/2006
Peraturan Bank Indonesia Nomor 8/19/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-19-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/19/PBI/2006 Tentang Kualitas Aktiva Produktif dan Pembentukan Penyisihan Penghapusan Aktiva Produktif Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/19/PBI/2006
Peraturan Bank Indonesia Nomor 8/12/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-12-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/12/PBI/2006 Tentang Laporan Berkala Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/12/PBI/2006
Peraturan Bank Indonesia Nomor 8/10/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-10-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/10/PBI/2006 Tentang Perlakuan Khusus Terhadap Kredit Bank Pasca Bencana Alam di Propinsi Daerah Istimewa Yogyakarta dan Daerah Sekitarnya di Propinsi Jawa Tengah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/10/PBI/2006
Peraturan Bank Indonesia Nomor 8/9/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-9-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/9/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 7/25/PBI/2005 Tentang Sertifikasi Manajemen Risiko bagi Pengurus dan Pejabat Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/9/PBI/2006
Peraturan Bank Indonesia Nomor 8/8/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-8-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/8/PBI/2006 Tentang Pencabutan Atas Peraturan Bank Indonesia Nomor 3/1/PBI/2001 Tanggal 4 Januari 2001 Tentang Proyek Kredit Mikro Sebagaimana Telah Diubah Terakhir Dengan Peraturan Bank Indonesia Nomor 5/16/PBI/2003 Tanggal 28 Agustus 2003 Beserta Peraturan Pelaksanaannya,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/8/PBI/2006
Peraturan Bank Indonesia Nomor 8/7/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-7-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/7/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 7/13/PBI/2005 Tentang Kewajiban Penyediaan Modal Minimum Bank Umum Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/7/PBI/2006
Peraturan Bank Indonesia Nomor 8/4/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-4-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/4/PBI/2006 Tentang Pelaksanaan Good Corporate Governance bagi Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/4/PBI/2006
Peraturan Bank Indonesia Nomor 8/5/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-5-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/5/PBI/2006 Tentang Mediasi Perbankan,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/5/PBI/2006
Peraturan Bank Indonesia Nomor 8/6/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-6-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/6/PBI/2006 Tentang Penerapan Manajemen Risiko Secara Konsolidasi Bagi Bank Yang Melakukan Pengendalian Terhadap Perusahaan Anak,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/6/PBI/2006
Peraturan Bank Indonesia Nomor 8/2/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-2-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/2/PBI/2006 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 7/2/PBI/2005 Tentang Penilaian Kualitas Aktiva Bank Umum,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/2/PBI/2006
Peraturan Bank Indonesia Nomor 8/3/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-3-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/3/PBI/2006 Tentang Perubahan Kegiatan Usaha Bank Umum Konvensional Menjadi Bank Umum yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah dan Pembukaan Kantor Bank yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah oleh Bank Umum Konvensional,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/3/PBI/2006
Peraturan Bank Indonesia Nomor 8/1/PBI/2006,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-8-1-pbi-2006.aspx,Peraturan Bank Indonesia Nomor 8/1/PBI/2006 Tentang Fasilitas Pembiayaan Darurat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,8/1/PBI/2006
Peraturan Bank Indonesia Nomor 7/51/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-51-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/51/PBI/2005 Tentang Laporan Bulanan Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/51/PBI/2005
Peraturan Bank Indonesia Nomor 7/50/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-50-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/50/PBI/2005 Tentang Perubahan Atas Peraturan Bank Indonesia Nomor 3/22/PBI/2001 Tentang Transparansi Kondisi Keuangan Bank,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/50/PBI/2005
Peraturan Bank Indonesia Nomor 7/49/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-49-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/49/PBI/2005 Tentang Perubahan Kedua Atas Peraturan Bank Indonesia Nomor 6/15/PBI/2004 Tentang Giro Wajib Minimum Bank Umum pada Bank Indonesia dalam Rupiah dan Valuta Asing,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/49/PBI/2005
Peraturan Bank Indonesia Nomor 7/46/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-46-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/46/PBI/2005 Tentang Akad Penghimpunan dan Penyaluran Dana Bagi Bank yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/46/PBI/2005
Peraturan Bank Indonesia Nomor 7/47/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-47-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/47/PBI/2005 Tentang Transparansi Kondisi Keuangan Bank Perkreditan Rakyat Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/47/PBI/2005
Peraturan Bank Indonesia Nomor 7/45/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-45-pbi-2005.aspx,"Peraturan Bank Indonesia Nomor 7/45/PBI/2005 Tentang Perlakuan Khusus Terhadap Kredit Bank Umum Pasca Bencana Alam di Propinsi Nanggroe Aceh Darussalam dan Kabupaten Nias Serta Kabupaten Nias Selatan, Propinsi Sumatera Utara",Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/45/PBI/2005
Peraturan Bank Indonesia Nomor 7/39/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-39-pbi-2005.aspx,"Peraturan Bank Indonesia Nomor 7/39/PBI/2005 Tentang Pemberian Bantuan Teknis Dalam Rangka Pengembangan Usaha Mikro, Kecil dan Menengah",Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/39/PBI/2005
Peraturan Bank Indonesia Nomor 7/38/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-38-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/38/PBI/2005 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 6/9/PBI/2004 Tentang Tindak Lanjut Pengawasan dan Penetapan Status Bank,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/38/PBI/2005
Peraturan Bank Indonesia Nomor 7/35/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-35-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/35/PBI/2005 Tentang Perubahan atas Peraturan Bank Indonesia Nomor 6/24/PBI/2004 Tentang Bank Umum Yang Melaksanakan Kegiatan Usaha Berdasarkan Prinsip Syariah,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/35/PBI/2005
Peraturan Bank Indonesia Nomor 7/33/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-33-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/33/PBI/2005 Tentang Pencabutan Atas Peraturan Bank Indonesia Nomor 5/17/PBI/2003 Tentang Persyaratan dan Tata Cara Pelaksanaan Jaminan Pemerintah Terhadap Kewajiban Pembayaran Bank Perkreditan Rakyat,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/33/PBI/2005
Peraturan Bank Indonesia Nomor 7/32/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-32-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/32/PBI/2005 Tentang Pencabutan atas Peraturan Bank Indonesia Nomor 6/11/PBI/2004 Tentang Suku Bunga Penjaminan Simpanan Pihak Ketiga dan Pasar Uang Antar Bank Sebagaimana Telah Diubah Terakhir dengan Peraturan Bank Indonesia Nomor 7/28/PBI/2005,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/32/PBI/2005
Peraturan Bank Indonesia Nomor 7/34/PBI/2005,/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/Pages/peraturan-bank-indonesia-nomor-7-34-pbi-2005.aspx,Peraturan Bank Indonesia Nomor 7/34/PBI/2005 Tentang Tindak Lanjut Penanganan Terhadap Bank Perkreditan Rakyat dalam Status Pengawasan Khusus,Success,https://ojk.go.id/id/kanal/perbankan/regulasi/peraturan-bank-indonesia/default.aspx,7/34/PBI/2005
